Title,Label
অবন্তিকার বাড়িতে গিয়ে তাঁর মায়ের সঙ্গে কথা বললেন তদন্ত কমিটির সদস্যরা,family
"কুমিল্লায় বাবার কবরের পাশে শায়িত হলেন অবন্তিকা, বিচারের দাবিতে মানববন্ধন",family
ছোট ভাইয়ের একুশে পদক অনুষ্ঠানে লজ্জায় যাননি সাদি,family
বাবা ও মায়ের কবরে শায়িত সাদি মহম্মদ,family
হতাশা থেকেই নিজেকে শেষ করে দিয়েছেন সাদি ভাই: ফারুক আহমেদ,family
দুর্গন্ধের উৎস খুঁজতে গিয়ে তালাবদ্ধ ঘরে মিলল গৃহবধূর অর্ধগলিত লাশ,family
"পেট্রল ঢেলে আত্মহত্যার চেষ্টা, দগ্ধ বাবা-ছেলে হাসপাতালে",family
"জন্মদিনে উচ্ছ্বাসে মেতে থাকা মেয়েটির রাতেই মৃত্যু, মানতে পারছেন না কেউ",family
‘নির্যাতনে অতিষ্ঠ হয়ে’ তিন সন্তানকে বিষ খাইয়ে নিজেও খেলেন,family
একই ঘরে পৃথক রশিতে ঝুলছিল বাবা-ছেলের লাশ,family
‘বৃদ্ধ হচ্ছি কিন্তু মেয়ের বয়স তো আর বাড়ছে না’,family
মায়ের ঝুলন্ত পা ধরে কাঁদছিল শিশুটি,family
ব্রাজিলিয়ান সংবাদমাধ্যমের ওপর ক্ষুব্ধ নেইমার,family
"টাঙ্গাইলে ধর্ষণ মামলার বাদীর লাশ উদ্ধার
আত্মহত্যার প্ররোচনার অভিযোগে বোনের মামলায় ভাইসহ আসামি ২, যুবক গ্রেপ্তার",family
কলমাকান্দায় হাসপাতালের ফার্মাসিস্টের লাশ উদ্ধার,family
"ইভটিজিংয়ের অভিযোগ এনে মারধর, ‘অপমান’ সইতে না পেরে নিজের প্রাণ নিলেন তরুণ",family
আত্মহত্যা কোনো সমস্যার সমাধান নয়,family
আত্মহত্যা রোধে সামাজিক-সাংস্কৃতিক যোগাযোগ বাড়াতে হবে,family
"দশ রকম রান্না করেছিলেন মা, মেয়ে আর ফেরেনি",family
"মতামত
আত্মহত্যা প্রতিরোধ: আশাহীন মানুষের মধ্যে আশা জোগাতে হবে",family
দীপিকা পাড়ুকোন নিজের মানসিক স্বাস্থ্য নিয়ে যা বলেছেন,family
"উত্তর প্রদেশে নামাজের জন্য বাস থামিয়ে চালকের সহকারী বরখাস্ত, পরে আত্মহত্যা",family
"ধূমপানের অভিযোগে ছাত্রীদের ‘শাসন’, আত্মহত্যার ঘটনায় পরিবারের মামলা",family
"পিরোজপুরে মা-ছেলের মৃত্যু, কীটনাশকের আলামত পেয়েছেন চিকিৎসক",family
"‘বিগ বস’-এর স্টুডিও থেকে থেকে ‘দেবদাস’, ‘লগান’ সিনেমার আর্ট ডিরেক্টরের ঝুলন্ত মরদেহ উদ্ধার",family
"বরিশাল বিশ্ববিদ্যালয়
মুঠোফোন বন্ধ পেয়ে মা মেসে এসে পেলেন মেয়ের ঝুলন্ত লাশ",family
"মা–বাবার কলহ, ক্ষোভ, অভিমানের বলি হচ্ছে শিশুরা",family
